LName,BankCode,BankName,BankId,CityCode,CityName,ProvinceName,ProvinceCode
中国建设银行股份有限公司张家口西河沿支行,105138000102,中国建设银行,105100000017,1380,张家口市,河北省,13
中国建设银行股份有限公司张家口红旗楼支行,105138000119,中国建设银行,105100000017,1380,张家口市,河北省,13
中国建设银行股份有限公司张家口五一路支行,105138000127,中国建设银行,105100000017,1380,张家口市,河北省,13
中国建设银行股份有限公司张家口惠安苑支行,105138000151,中国建设银行,105100000017,1380,张家口市,河北省,13
中国建设银行股份有限公司张家口北环路支行,105138000160,中国建设银行,105100000017,1380,张家口市,河北省,13
中国建设银行股份有限公司张家口至善街支行,105138000178,中国建设银行,105100000017,1380,张家口市,河北省,13
中国建设银行股份有限公司张家口西环路支行,105138000186,中国建设银行,105100000017,1380,张家口市,河北省,13
中国建设银行股份有限公司张家口新市民支行,105138000194,中国建设银行,105100000017,1380,张家口市,河北省,13
中国建设银行股份有限公司张家口纬二路支行,105138000209,中国建设银行,105100000017,1380,张家口市,河北省,13
中国建设银行股份有限公司张家口朝阳西大街支行,105138000428,中国建设银行,105100000017,1380,张家口市,河北省,13
中国建设银行股份有限公司宣化支行,105138100195,中国建设银行,105100000017,1381,宣化县,河北省,13
中国建设银行股份有限公司宣化钟楼大街支行,105138100200,中国建设银行,105100000017,1381,宣化县,河北省,13
中国建设银行股份有限公司宣化大东街支行,105138100218,中国建设银行,105100000017,1381,宣化县,河北省,13
中国建设银行股份有限公司宣化桥北支行,105138100226,中国建设银行,105100000017,1381,宣化县,河北省,13
中国建设银行股份有限公司宣化九天庙街支行,105138100234,中国建设银行,105100000017,1381,宣化县,河北省,13
中国建设银行股份有限公司宣化中山大街支行,105138100242,中国建设银行,105100000017,1381,宣化县,河北省,13
中国建设银行股份有限公司宣化大西街支行,105138100259,中国建设银行,105100000017,1381,宣化县,河北省,13
中国建设银行股份有限公司下花园支行,105138100267,中国建设银行,105100000017,1381,宣化县,河北省,13
中国建设银行股份有限公司张北支行,105139100277,中国建设银行,105100000017,1391,张北县,河北省,13
中国建设银行股份有限公司张北师范西路支行,105139100404,中国建设银行,105100000017,1391,张北县,河北省,13
中国建设银行股份有限公司康保支行,105139200448,中国建设银行,105100000017,1392,康保县,河北省,13
中国建设银行股份有限公司沽源支行,105139300454,中国建设银行,105100000017,1393,沽源县,河北省,13
中国建设银行股份有限公司尚义支行,105139400465,中国建设银行,105100000017,1394,尚义县,河北省,13
中国建设银行股份有限公司蔚县支行,105139500280,中国建设银行,105100000017,1395,蔚县,河北省,13
中国建设银行股份有限公司蔚县前进路支行,105139500302,中国建设银行,105100000017,1395,蔚县,河北省,13
中国建设银行股份有限公司蔚县金海居支行,105139500484,中国建设银行,105100000017,1395,蔚县,河北省,13
中国建设银行股份有限公司阳原支行,105139600318,中国建设银行,105100000017,1396,阳原县,河北省,13
中国建设银行股份有限公司阳原昌盛街支行,105139600326,中国建设银行,105100000017,1396,阳原县,河北省,13
中国建设银行股份有限公司怀安支行,105139700337,中国建设银行,105100000017,1397,怀安县,河北省,13
中国建设银行股份有限公司万全支行,105139800397,中国建设银行,105100000017,1398,万全县,河北省,13
中国建设银行股份有限公司怀来支行,105139900347,中国建设银行,105100000017,1399,怀来县,河北省,13
中国建设银行股份有限公司怀来长城路支行,105139900355,中国建设银行,105100000017,1399,怀来县,河北省,13
中国建设银行股份有限公司怀来燕京路支行,105139900478,中国建设银行,105100000017,1399,怀来县,河北省,13
中国建设银行股份有限公司涿鹿支行,105140100375,中国建设银行,105100000017,1401,涿鹿县,河北省,13
中国建设银行股份有限公司涿鹿隆都路支行,105140100502,中国建设银行,105100000017,1401,涿鹿县,河北省,13
中国建设银行股份有限公司赤城支行,105140200388,中国建设银行,105100000017,1402,赤城县,河北省,13
中国建设银行股份有限公司崇礼支行,105140300410,中国建设银行,105100000017,1403,崇礼县,河北省,13
中国建设银行股份有限公司承德分行运行中心,105141000013,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德住房城建支行,105141000021,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德丽正门支行,105141000030,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德车站路支行,105141000048,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德双滦支行,105141000056,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德世纪城支行,105141000064,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德广仁大街支行,105141000101,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德头牌楼支行,105141000110,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德翠桥支行,105141000144,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德德汇支行,105141000152,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德滦河支行,105141000169,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德双塔山支行,105141000177,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德分行,105141000216,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德都统府支行,105141000224,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德高新区支行,105141000353,中国建设银行,105100000017,1410,承德市,河北省,13
中国建设银行股份有限公司承德县支行,105141100014,中国建设银行,105100000017,1411,承德县,河北省,13
中国建设银行股份有限公司承德县城东支行,105141100022,中国建设银行,105100000017,1411,承德县,河北省,13
中国建设银行股份有限公司宽城支行,105142100016,中国建设银行,105100000017,1421,宽城满族自治县,河北省,13
中国建设银行股份有限公司宽城滨河路支行,105142100024,中国建设银行,105100000017,1421,宽城满族自治县,河北省,13
中国建设银行股份有限公司兴隆支行,105142200017,中国建设银行,105100000017,1422,兴隆县,河北省,13
中国建设银行股份有限公司兴隆大有支行,105142200189,中国建设银行,105100000017,1422,兴隆县,河北省,13
中国建设银行股份有限公司平泉支行,105142300018,中国建设银行,105100000017,1423,平泉县,河北省,13
中国建设银行股份有限公司平泉兴平支行,105142300472,中国建设银行,105100000017,1423,平泉县,河北省,13
中国建设银行股份有限公司滦平支行,105142400010,中国建设银行,105100000017,1424,滦平县,河北省,13
中国建设银行股份有限公司滦平站前支行,105142400028,中国建设银行,105100000017,1424,滦平县,河北省,13
中国建设银行股份有限公司丰宁支行,105142500230,中国建设银行,105100000017,1425,丰宁满族自治县,河北省,13
中国建设银行股份有限公司隆化支行,105142600011,中国建设银行,105100000017,1426,隆化县,河北省,13
中国建设银行股份有限公司围场支行,105142700012,中国建设银行,105100000017,1427,围场满族蒙古族自治县,河北省,13
中国建设银行股份有限公司围场迎宾街支行,105142700037,中国建设银行,105100000017,1427,围场满族蒙古族自治县,河北省,13
中国建设银行股份有限公司沧州分行,105143000017,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州运河支行,105143000025,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州高新区支行,105143000033,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州九河支行,105143000041,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州朝阳支行,105143000050,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州永安支行,105143000068,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州新华路支行,105143000076,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州住房城建支行,105143000084,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州新华西路支行,105143000105,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州朝阳门支行,105143000113,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州朝阳中路支行,105143000121,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州宏宇城支行,105143000130,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州北环支行,105143000148,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州北大街支行,105143000156,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州十三化建支行,105143000172,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州千童支行,105143000189,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州西环南路支行,105143000201,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州开发区支行,105143000228,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州光荣路支行,105143000236,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州通翔园支行,105143000244,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州开元支行,105143000252,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州浮阳支行,105143000269,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧州黄河路支行,105143000277,中国建设银行,105100000017,1430,沧州市,河北省,13
中国建设银行股份有限公司沧县支行,105143100180,中国建设银行,105100000017,1431,沧县,河北省,13
中国建设银行股份有限公司沧州采油三厂支行,105143100198,中国建设银行,105100000017,1431,沧县,河北省,13
中国建设银行股份有限公司青县支行,105143200583,中国建设银行,105100000017,1432,青县,河北省,13
中国建设银行股份有限公司青县石油支行,105143200606,中国建设银行,105100000017,1432,青县,河北省,13
中国建设银行股份有限公司青县盘古支行,105143200614,中国建设银行,105100000017,1432,青县,河北省,13
中国建设银行股份有限公司泊头支行,105144100732,中国建设银行,105100000017,1441,泊头市,河北省,13
中国建设银行股份有限公司泊头三中支行,105144100749,中国建设银行,105100000017,1441,泊头市,河北省,13
中国建设银行股份有限公司泊头新华街支行,105144100757,中国建设银行,105100000017,1441,泊头市,河北省,13
中国建设银行股份有限公司华北石油分行,105144200334,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油西环路支行,105144200375,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油水电厂支行,105144200383,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司任丘采油一厂支行,105144200391,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油运输支行,105144200406,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油任南支行,105144200414,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司任丘建设路支行,105144200439,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油油建二公司支行,105144200447,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油万锦支行,105144200455,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司任丘支行,105144200463,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司任丘裕华市场支行,105144200471,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司任丘裕东支行,105144200480,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司任丘平安小区支行,105144200502,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司任丘京开路支行,105144200519,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油渤海路支行,105144200527,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油东风路支行,105144200535,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油创新支行,105144200543,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油井下支行,105144200551,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油供应支行,105144200560,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司华北石油住房城建支行,105144200578,中国建设银行,105100000017,1442,任丘市,河北省,13
中国建设银行股份有限公司河间支行,105144300618,中国建设银行,105100000017,1443,河间市,河北省,13
中国建设银行股份有限公司河间瀛西支行,105144300626,中国建设银行,105100000017,1443,河间市,河北省,13
中国建设银行股份有限公司河间曙光西路支行,105144300634,中国建设银行,105100000017,1443,河间市,河北省,13
中国建设银行股份有限公司河间华油井下支行,105144300642,中国建设银行,105100000017,1443,河间市,河北省,13
中国建设银行股份有限公司河间米各庄支行,105144300659,中国建设银行,105100000017,1443,河间市,河北省,13
中国建设银行股份有限公司肃宁支行,105144400803,中国建设银行,105100000017,1444,肃宁县,河北省,13
中国建设银行股份有限公司肃宁神华路支行,105144400811,中国建设银行,105100000017,1444,肃宁县,河北省,13
中国建设银行股份有限公司献县支行,105144500728,中国建设银行,105100000017,1445,献县,河北省,13
中国建设银行股份有限公司献县乐寿支行,105144500857,中国建设银行,105100000017,1445,献县,河北省,13
中国建设银行股份有限公司吴桥支行,105144600792,中国建设银行,105100000017,1446,吴桥县,河北省,13
中国建设银行股份有限公司东光支行,105144700775,中国建设银行,105100000017,1447,东光县,河北省,13
中国建设银行股份有限公司东光东建支行,105144700783,中国建设银行,105100000017,1447,东光县,河北省,13
中国建设银行股份有限公司南皮支行,105144800831,中国建设银行,105100000017,1448,南皮县,河北省,13
中国建设银行股份有限公司南皮新华路支行,105144800840,中国建设银行,105100000017,1448,南皮县,河北省,13
中国建设银行股份有限公司盐山支行,105144900760,中国建设银行,105100000017,1449,盐山县,河北省,13
中国建设银行股份有限公司黄骅支行,105145100659,中国建设银行,105100000017,1451,黄骅市,河北省,13
中国建设银行股份有限公司沧州南大港支行,105145100675,中国建设银行,105100000017,1451,黄骅市,河北省,13
中国建设银行股份有限公司黄骅学院路支行,105145100683,中国建设银行,105100000017,1451,黄骅市,河北省,13
中国建设银行股份有限公司黄骅新海路支行,105145100691,中国建设银行,105100000017,1451,黄骅市,河北省,13
中国建设银行股份有限公司黄骅骅西街支行,105145100706,中国建设银行,105100000017,1451,黄骅市,河北省,13
中国建设银行股份有限公司沧州渤海新区支行,105145100714,中国建设银行,105100000017,1451,黄骅市,河北省,13
中国建设银行股份有限公司沧州中捷支行,105145100722,中国建设银行,105100000017,1451,黄骅市,河北省,13
中国建设银行股份有限公司孟村回族自治县支行,105145200820,中国建设银行,105100000017,1452,孟村县,河北省,13
中国建设银行股份有限公司海兴支行,105145300736,中国建设银行,105100000017,1453,海兴县,河北省,13
中国建设银行股份有限公司廊坊分行,105146000014,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊住房城建支行,105146000022,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊康庄支行,105146000039,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊新世界支行,105146000047,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊万庄支行,105146000055,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊万庄文化路支行,105146000063,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊永兴路支行,105146000098,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊华夏支行,105146000119,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊金光道支行,105146000127,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊运通支行,105146000135,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊爱民道支行,105146000143,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊康乐花园支行,105146000151,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊解放道支行,105146000160,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊开发区支行,105146000186,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊银河南路支行,105146000209,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊尚北支行,105146000217,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊分行营业室,105146000225,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊廊北路支行,105146000233,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊新华路支行,105146000241,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊融汇支行,105146000250,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊自贸区支行,105146000268,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊广阳道支行,105146000276,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊光明西道支行,105146000284,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊群星支行,105146000292,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊紫金华府支行,105146000305,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊浙商广场支行,105146000313,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊幸福城支行,105146000321,中国建设银行,105100000017,1460,廊坊市,河北省,13
中国建设银行股份有限公司廊坊燕郊支行,105146100275,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司廊坊燕郊天洋城支行,105146100283,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司廊坊燕郊开发区支行,105146100322,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司三河支行,105146100339,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司三河住房城建支行,105146100402,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司三河泃河湾支行,105146100419,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司三河建设路支行,105146100435,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司廊坊燕郊燕顺路支行,105146100451,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司廊坊燕郊行宫西大街支行,105146100509,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司廊坊燕郊永兴路支行,105146100517,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司廊坊燕郊学院大街支行,105146100525,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司廊坊燕郊燕灵路支行,105146100533,中国建设银行,105100000017,1461,三河市,河北省,13
中国建设银行股份有限公司固安支行,105146200442,中国建设银行,105100000017,1462,固安县,河北省,13
中国建设银行股份有限公司固安永定路支行,105146200547,中国建设银行,105100000017,1462,固安县,河北省,13
中国建设银行股份有限公司固安朝阳道支行,105146200555,中国建设银行,105100000017,1462,固安县,河北省,13
中国建设银行股份有限公司固安天园支行,105146200563,中国建设银行,105100000017,1462,固安县,河北省,13
中国建设银行股份有限公司永清支行,105146300461,中国建设银行,105100000017,1463,永清县,河北省,13
中国建设银行股份有限公司永清文苑路支行,105146300470,中国建设银行,105100000017,1463,永清县,河北省,13
中国建设银行股份有限公司香河支行,105146400497,中国建设银行,105100000017,1464,香河县,河北省,13
中国建设银行股份有限公司香河新开街支行,105146400510,中国建设银行,105100000017,1464,香河县,河北省,13
中国建设银行股份有限公司香河永泰支行,105146400528,中国建设银行,105100000017,1464,香河县,河北省,13
中国建设银行股份有限公司香河秀水街支行,105146400536,中国建设银行,105100000017,1464,香河县,河北省,13
中国建设银行股份有限公司大城支行,105146500010,中国建设银行,105100000017,1465,大城县,河北省,13
中国建设银行股份有限公司大城产业园区支行,105146500028,中国建设银行,105100000017,1465,大城县,河北省,13
中国建设银行股份有限公司文安支行,105146600352,中国建设银行,105100000017,1466,文安县,河北省,13
中国建设银行股份有限公司文安镇西支行,105146600369,中国建设银行,105100000017,1466,文安县,河北省,13
中国建设银行股份有限公司文安左各庄支行,105146600385,中国建设银行,105100000017,1466,文安县,河北省,13
中国建设银行股份有限公司文安北环路支行,105146600393,中国建设银行,105100000017,1466,文安县,河北省,13
中国建设银行股份有限公司廊坊胜芳支行,105146700450,中国建设银行,105100000017,1467,霸州市,河北省,13
中国建设银行股份有限公司霸州支行,105146700468,中国建设银行,105100000017,1467,霸州市,河北省,13
中国建设银行股份有限公司霸州采油二厂支行,105146700476,中国建设银行,105100000017,1467,霸州市,河北省,13
中国建设银行股份有限公司霸州益津路支行,105146700484,中国建设银行,105100000017,1467,霸州市,河北省,13
中国建设银行股份有限公司霸州天祥路支行,105146700492,中国建设银行,105100000017,1467,霸州市,河北省,13
中国建设银行股份有限公司廊坊胜芳芳清道支行,105146700505,中国建设银行,105100000017,1467,霸州市,河北省,13
中国建设银行股份有限公司大厂支行,105146800535,中国建设银行,105100000017,1468,大厂县,河北省,13
中国建设银行股份有限公司大厂潮白新城支行,105146800551,中国建设银行,105100000017,1468,大厂县,河北省,13
中国建设银行股份有限公司衡水分行,105148000018,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水中心街支行,105148000034,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水河东支行,105148000059,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水宝云支行,105148000075,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水隆兴支行,105148000083,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水红旗大街支行,105148000091,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水中华支行,105148000106,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水桃城支行,105148000114,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水前进支行,105148000122,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水胜利支行,105148000139,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水人民支行,105148000147,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水和平支行,105148000155,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水铁路支行,105148000163,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水开发区支行,105148000171,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水自强支行,105148000180,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水路北支行,105148000198,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司衡水住房城建支行,105148000202,中国建设银行,105100000017,1480,衡水市,河北省,13
中国建设银行股份有限公司冀州支行,105148200019,中国建设银行,105100000017,1482,冀州市,河北省,13
中国建设银行股份有限公司冀州滨湖支行,105148200027,中国建设银行,105100000017,1482,冀州市,河北省,13
中国建设银行股份有限公司冀州信都支行,105148200035,中国建设银行,105100000017,1482,冀州市,河北省,13
中国建设银行股份有限公司枣强支行,105148300011,中国建设银行,105100000017,1483,枣强县,河北省,13
中国建设银行股份有限公司枣强建设路支行,105148300020,中国建设银行,105100000017,1483,枣强县,河北省,13
中国建设银行股份有限公司枣强大营支行,105148300038,中国建设银行,105100000017,1483,枣强县,河北省,13
中国建设银行股份有限公司武邑支行,105148400012,中国建设银行,105100000017,1484,武邑县,河北省,13
中国建设银行股份有限公司武邑城南支行,105148400029,中国建设银行,105100000017,1484,武邑县,河北省,13
中国建设银行股份有限公司武邑武罗支行,105148400037,中国建设银行,105100000017,1484,武邑县,河北省,13
中国建设银行股份有限公司深州支行,105148500013,中国建设银行,105100000017,1485,深州市,河北省,13
中国建设银行股份有限公司深州长江支行,105148500021,中国建设银行,105100000017,1485,深州市,河北省,13
中国建设银行股份有限公司武强支行,105148600014,中国建设银行,105100000017,1486,武强县,河北省,13
中国建设银行股份有限公司武强振兴路支行,105148600039,中国建设银行,105100000017,1486,武强县,河北省,13
中国建设银行股份有限公司饶阳平安支行,105148700031,中国建设银行,105100000017,1487,饶阳县,河北省,13
中国建设银行股份有限公司饶阳支行,105148700398,中国建设银行,105100000017,1487,饶阳县,河北省,13
中国建设银行股份有限公司安平支行,105148800016,中国建设银行,105100000017,1488,安平县,河北省,13
中国建设银行股份有限公司安平北新支行,105148800024,中国建设银行,105100000017,1488,安平县,河北省,13
中国建设银行股份有限公司安平新盈街支行,105148800032,中国建设银行,105100000017,1488,安平县,河北省,13
中国建设银行股份有限公司故城支行,105148900017,中国建设银行,105100000017,1489,故城县,河北省,13
中国建设银行股份有限公司故城营东支行,105148900025,中国建设银行,105100000017,1489,故城县,河北省,13
中国建设银行股份有限公司故城顺达西路支行,105148900033,中国建设银行,105100000017,1489,故城县,河北省,13
中国建设银行股份有限公司景县支行,105149100019,中国建设银行,105100000017,1491,景县,河北省,13
中国建设银行股份有限公司景县亚夫路支行,105149100035,中国建设银行,105100000017,1491,景县,河北省,13
中国建设银行股份有限公司景县龙华支行,105149100043,中国建设银行,105100000017,1491,景县,河北省,13
中国建设银行股份有限公司阜城支行,105149200011,中国建设银行,105100000017,1492,阜城县,河北省,13
中国建设银行股份有限公司河北雄安分行,105151000017,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司容城支行,105151000025,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司容城西城路支行,105151000033,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司雄安自贸试验区支行,105151000041,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司容城锦泰花园小区支行,105151000050,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司容城南张支行,105151000068,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司容城金台东路支行,105151000076,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司容城晾马台支行,105151000084,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司雄县支行,105151000092,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司雄县雄州路支行,105151000105,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司雄县铃铛阁大街支行,105151000113,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司安新支行,105151000121,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司安新雁翎东路支行,105151000130,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司雄县昝岗支行,105151000148,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司雄安容东支行,105151000156,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司雄安容东文营路支行,105151000164,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司河北雄安雄东支行,105151000172,中国建设银行,105100000017,1510,雄县,河北省,13
中国建设银行股份有限公司山西省分行,105161001009,中国建设银行,105100000017,1610,太原市,山西省,14
中国建设银行股份有限公司太原晋阳支行,105161002001,中国建设银行,105100000017,1610,太原市,山西省,14
中国建设银行太原市河西支行核算中心,105161003004,中国建设银行,105100000017,1610,太原市,山西省,14
中国建设银行太原市河西支行,105161003012,中国建设银行,105100000017,1610,太原市,山西省,14
中国建设银行太原市西矿街分理处,105161003029,中国建设银行,105100000017,1610,太原市,山西省,14
中国建设银行太原市漪汾街分理处,105161003037,中国建设银行,105100000017,1610,太原市,山西省,14
中国建设银行太原市万柏林支行,105161003045,中国建设银行,105100000017,1610,太原市,山西省,14
